t_emb (ms),Isemb (a.u.),Vp2p (V),f (kHz),q (slm),x_pos (mm),y_pos (mm),dsep (mm),T_emb (K),P_emb (W),Pset (W),duty (%),V_emb (kV),I_emb (mA)
5.475000000000000000e+03,5.100000000000000000e+01,5.100000000000000089e-01,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,-0.000000000000000000e+00,0.000000000000000000e+00,1.500000000000000031e-03,-0.000000000000000000e+00,1.409999999999999920e+00
7.156000000000000000e+03,5.400000000000000000e+01,5.540000000000000036e+00,2.000000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.600000000000000089e+00,1.500000000000000000e+00,1.000014999999999930e+02,1.110000000000000098e+00,1.429999999999999938e+00
7.737000000000000000e+03,6.300000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.279999999999999805e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.649999999999999911e+00,4.250000000000000000e+00,1.000014999999999930e+02,1.699999999999999956e+00,1.560000000000000053e+00
8.248000000000000000e+03,6.600000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.419999999999999929e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.660000000000000142e+00,3.950000000000000178e+00,1.000015999999999963e+02,1.719999999999999973e+00,1.550000000000000044e+00
8.760000000000000000e+03,6.700000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.520000000000000018e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.629999999999999893e+00,3.120000000000000107e+00,1.000015999999999963e+02,1.719999999999999973e+00,1.530000000000000027e+00
9.249000000000000000e+03,6.600000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.620000000000000107e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.640000000000000124e+00,2.979999999999999982e+00,1.000014999999999930e+02,1.699999999999999956e+00,1.550000000000000044e+00
9.738000000000000000e+03,6.500000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.660000000000000142e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.669999999999999929e+00,2.970000000000000195e+00,1.000015999999999963e+02,1.709999999999999964e+00,1.560000000000000053e+00
1.025300000000000000e+04,6.600000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.649999999999999911e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.660000000000000142e+00,2.950000000000000178e+00,1.000015999999999963e+02,1.719999999999999973e+00,1.550000000000000044e+00
1.077100000000000000e+04,6.600000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.649999999999999911e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.649999999999999911e+00,2.930000000000000160e+00,1.000015999999999963e+02,1.709999999999999964e+00,1.550000000000000044e+00
1.124200000000000000e+04,6.500000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.560000000000000053e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.649999999999999911e+00,2.839999999999999858e+00,1.000016999999999996e+02,1.709999999999999964e+00,1.550000000000000044e+00
