t_emb (ms),Isemb (a.u.),Vp2p (V),f (kHz),q (slm),x_pos (mm),y_pos (mm),dsep (mm),T_emb (K),P_emb (W),Pset (W),duty (%),V_emb (kV),I_emb (mA)
1.800100000000000000e+04,5.100000000000000000e+01,9.399999999999999467e-01,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.399999999999999986e-03,0.000000000000000000e+00,1.419999999999999929e+00
1.963300000000000000e+04,5.000000000000000000e+01,5.480000000000000426e+00,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.560000000000000053e+00,1.500000000000000000e+00,1.000015999999999963e+02,1.090000000000000080e+00,1.419999999999999929e+00
2.017000000000000000e+04,5.700000000000000000e+01,5.530000000000000249e+00,2.000000000000000000e+01,3.259999999999999787e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.610000000000000098e+00,1.500000000000000000e+00,1.000014999999999930e+02,1.090000000000000080e+00,1.479999999999999982e+00
2.068600000000000000e+04,6.500000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.339999999999999858e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.660000000000000142e+00,4.040000000000000036e+00,1.000014999999999930e+02,1.689999999999999947e+00,1.570000000000000062e+00
2.118100000000000000e+04,6.700000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.259999999999999787e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.640000000000000124e+00,4.139999999999999680e+00,1.000014999999999930e+02,1.689999999999999947e+00,1.560000000000000053e+00
2.167600000000000000e+04,6.500000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.390000000000000124e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.649999999999999911e+00,3.709999999999999964e+00,1.000014999999999930e+02,1.689999999999999947e+00,1.560000000000000053e+00
2.216900000000000000e+04,6.600000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.569999999999999840e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.640000000000000124e+00,3.169999999999999929e+00,1.000014000000000038e+02,1.689999999999999947e+00,1.560000000000000053e+00
2.268700000000000000e+04,6.700000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.589999999999999858e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.649999999999999911e+00,3.120000000000000107e+00,1.000014999999999930e+02,1.709999999999999964e+00,1.550000000000000044e+00
2.318100000000000000e+04,6.800000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.620000000000000107e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.629999999999999893e+00,4.320000000000000284e+00,1.000014999999999930e+02,1.699999999999999956e+00,1.550000000000000044e+00
2.367500000000000000e+04,6.600000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.620000000000000107e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.640000000000000124e+00,4.320000000000000284e+00,1.000014999999999930e+02,1.699999999999999956e+00,1.560000000000000053e+00
2.416900000000000000e+04,6.700000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.620000000000000107e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.640000000000000124e+00,4.320000000000000284e+00,1.000014999999999930e+02,1.699999999999999956e+00,1.560000000000000053e+00
2.468700000000000000e+04,6.500000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.629999999999999893e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.640000000000000124e+00,4.290000000000000036e+00,1.000014999999999930e+02,1.699999999999999956e+00,1.560000000000000053e+00
