t_emb (ms),Isemb (a.u.),Vp2p (V),f (kHz),q (slm),x_pos (mm),y_pos (mm),dsep (mm),T_emb (K),P_emb (W),Pset (W),duty (%),V_emb (kV),I_emb (mA)
5.080000000000000000e+02,5.000000000000000000e+01,2.999999999999999889e-02,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,-0.000000000000000000e+00,0.000000000000000000e+00,1.000015999999999963e+02,-0.000000000000000000e+00,1.409999999999999920e+00
2.231000000000000000e+03,5.300000000000000000e+01,5.580000000000000071e+00,2.000000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.600000000000000089e+00,1.500000000000000000e+00,1.000014999999999930e+02,1.120000000000000107e+00,1.419999999999999929e+00
2.740000000000000000e+03,6.000000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,2.180000000000000160e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.609999999999999876e+00,5.500000000000000000e+00,1.000014999999999930e+02,1.709999999999999964e+00,1.520000000000000018e+00
3.252000000000000000e+03,6.100000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.609999999999999876e+00,5.500000000000000000e+00,1.000015999999999963e+02,1.719999999999999973e+00,1.520000000000000018e+00
3.763000000000000000e+03,6.100000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,1.919999999999999929e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.629999999999999893e+00,5.500000000000000000e+00,1.000015999999999963e+02,1.699999999999999956e+00,1.550000000000000044e+00
4.252000000000000000e+03,6.200000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,1.969999999999999973e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.629999999999999893e+00,5.490000000000000213e+00,1.000016999999999996e+02,1.709999999999999964e+00,1.530000000000000027e+00
4.742000000000000000e+03,6.200000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,1.899999999999999911e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.629999999999999893e+00,5.500000000000000000e+00,1.000014999999999930e+02,1.699999999999999956e+00,1.550000000000000044e+00
5.253000000000000000e+03,6.000000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,1.560000000000000053e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.660000000000000142e+00,5.500000000000000000e+00,1.000014999999999930e+02,1.719999999999999973e+00,1.550000000000000044e+00
5.765000000000000000e+03,6.100000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,1.570000000000000062e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.660000000000000142e+00,5.500000000000000000e+00,1.000014999999999930e+02,1.709999999999999964e+00,1.560000000000000053e+00
6.278000000000000000e+03,6.100000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,1.629999999999999893e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.649999999999999911e+00,5.500000000000000000e+00,1.000015999999999963e+02,1.709999999999999964e+00,1.550000000000000044e+00
