t_emb (ms),Isemb (a.u.),Vp2p (V),f (kHz),q (slm),x_pos (mm),y_pos (mm),dsep (mm),T_emb (K),P_emb (W),Pset (W),duty (%),V_emb (kV),I_emb (mA)
4.942000000000000000e+03,5.100000000000000000e+01,4.400000000000000022e-01,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,-0.000000000000000000e+00,0.000000000000000000e+00,1.699999999999999905e-03,-0.000000000000000000e+00,1.419999999999999929e+00
6.645000000000000000e+03,5.200000000000000000e+01,5.540000000000000036e+00,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.570000000000000062e+00,1.500000000000000000e+00,1.000015999999999963e+02,1.110000000000000098e+00,1.409999999999999920e+00
7.199000000000000000e+03,5.600000000000000000e+01,5.580000000000000071e+00,2.000000000000000000e+01,3.299999999999999822e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.629999999999999893e+00,1.500000000000000000e+00,1.000015999999999963e+02,1.120000000000000107e+00,1.459999999999999964e+00
7.686000000000000000e+03,6.600000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.689999999999999947e+00,3.770000000000000018e+00,1.000016999999999996e+02,1.729999999999999982e+00,1.550000000000000044e+00
8.245000000000000000e+03,6.600000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.379999999999999893e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.689999999999999947e+00,4.000000000000000000e+00,1.000015999999999963e+02,1.739999999999999991e+00,1.550000000000000044e+00
8.760000000000000000e+03,6.500000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.490000000000000213e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.660000000000000142e+00,3.729999999999999982e+00,1.000015999999999963e+02,1.719999999999999973e+00,1.550000000000000044e+00
9.247000000000000000e+03,6.700000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.490000000000000213e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.629999999999999893e+00,3.729999999999999982e+00,1.000015999999999963e+02,1.719999999999999973e+00,1.530000000000000027e+00
9.758000000000000000e+03,6.500000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.490000000000000213e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.629999999999999893e+00,3.720000000000000195e+00,1.000014999999999930e+02,1.709999999999999964e+00,1.530000000000000027e+00
1.027400000000000000e+04,6.600000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.609999999999999876e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.660000000000000142e+00,3.040000000000000036e+00,1.000014999999999930e+02,1.709999999999999964e+00,1.560000000000000053e+00
1.076900000000000000e+04,6.500000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.620000000000000107e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.669999999999999929e+00,3.370000000000000107e+00,1.000014999999999930e+02,1.709999999999999964e+00,1.560000000000000053e+00
1.126500000000000000e+04,6.600000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.640000000000000124e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.640000000000000124e+00,3.299999999999999822e+00,1.000015999999999963e+02,1.709999999999999964e+00,1.540000000000000036e+00
1.178100000000000000e+04,6.600000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.660000000000000142e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.660000000000000142e+00,3.259999999999999787e+00,1.000014999999999930e+02,1.709999999999999964e+00,1.550000000000000044e+00
1.229800000000000000e+04,6.500000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.669999999999999929e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.640000000000000124e+00,3.220000000000000195e+00,1.000016999999999996e+02,1.709999999999999964e+00,1.540000000000000036e+00
