t_emb (ms),Isemb (a.u.),Vp2p (V),f (kHz),q (slm),x_pos (mm),y_pos (mm),dsep (mm),T_emb (K),P_emb (W),Pset (W),duty (%),V_emb (kV),I_emb (mA)
1.000800000000000000e+04,5.000000000000000000e+01,8.699999999999999956e-01,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,7.000000000000000666e-02,0.000000000000000000e+00,1.000014999999999930e+02,5.000000000000000278e-02,1.419999999999999929e+00
1.161500000000000000e+04,5.400000000000000000e+01,5.509999999999999787e+00,2.000000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.560000000000000053e+00,1.500000000000000000e+00,1.000015999999999963e+02,1.100000000000000089e+00,1.419999999999999929e+00
1.215400000000000000e+04,6.200000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.180000000000000160e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.620000000000000107e+00,4.370000000000000107e+00,1.000014999999999930e+02,1.699999999999999956e+00,1.540000000000000036e+00
1.265000000000000000e+04,6.400000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.220000000000000195e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.629999999999999893e+00,4.320000000000000284e+00,1.000015999999999963e+02,1.699999999999999956e+00,1.550000000000000044e+00
1.316800000000000000e+04,6.600000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.669999999999999929e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.649999999999999911e+00,3.100000000000000089e+00,1.000015999999999963e+02,1.689999999999999947e+00,1.560000000000000053e+00
1.366300000000000000e+04,6.500000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.080000000000000071e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.649999999999999911e+00,3.709999999999999964e+00,1.000016999999999996e+02,1.689999999999999947e+00,1.570000000000000062e+00
1.415700000000000000e+04,6.400000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.080000000000000071e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.640000000000000124e+00,3.720000000000000195e+00,1.000015999999999963e+02,1.689999999999999947e+00,1.560000000000000053e+00
1.465200000000000000e+04,6.500000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.069999999999999840e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.649999999999999911e+00,3.720000000000000195e+00,1.000014999999999930e+02,1.689999999999999947e+00,1.570000000000000062e+00
1.517000000000000000e+04,6.600000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.069999999999999840e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.629999999999999893e+00,3.729999999999999982e+00,1.000014999999999930e+02,1.699999999999999956e+00,1.550000000000000044e+00
1.566600000000000000e+04,6.600000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.080000000000000071e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.629999999999999893e+00,3.720000000000000195e+00,1.000014999999999930e+02,1.699999999999999956e+00,1.550000000000000044e+00
1.616000000000000000e+04,6.500000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.069999999999999840e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.640000000000000124e+00,3.720000000000000195e+00,1.000014999999999930e+02,1.689999999999999947e+00,1.560000000000000053e+00
1.665500000000000000e+04,6.600000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.080000000000000071e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.660000000000000142e+00,3.720000000000000195e+00,1.000015999999999963e+02,1.689999999999999947e+00,1.570000000000000062e+00
1.717200000000000000e+04,6.500000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.080000000000000071e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.629999999999999893e+00,3.709999999999999964e+00,1.000015999999999963e+02,1.699999999999999956e+00,1.550000000000000044e+00
1.766500000000000000e+04,6.500000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.069999999999999840e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.649999999999999911e+00,3.720000000000000195e+00,1.000014999999999930e+02,1.689999999999999947e+00,1.560000000000000053e+00
1.815800000000000000e+04,6.600000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.080000000000000071e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.629999999999999893e+00,3.709999999999999964e+00,1.000015999999999963e+02,1.689999999999999947e+00,1.550000000000000044e+00
1.865300000000000000e+04,6.500000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.069999999999999840e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.620000000000000107e+00,3.720000000000000195e+00,1.000015999999999963e+02,1.689999999999999947e+00,1.550000000000000044e+00
1.917000000000000000e+04,6.700000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.069999999999999840e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.669999999999999929e+00,3.720000000000000195e+00,1.000014999999999930e+02,1.699999999999999956e+00,1.570000000000000062e+00
1.966300000000000000e+04,6.700000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.069999999999999840e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.629999999999999893e+00,3.720000000000000195e+00,1.000015999999999963e+02,1.699999999999999956e+00,1.550000000000000044e+00
2.015800000000000000e+04,6.700000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.069999999999999840e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.660000000000000142e+00,3.729999999999999982e+00,1.000014999999999930e+02,1.689999999999999947e+00,1.570000000000000062e+00
2.067500000000000000e+04,6.500000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.069999999999999840e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.640000000000000124e+00,3.729999999999999982e+00,1.000014999999999930e+02,1.689999999999999947e+00,1.560000000000000053e+00
2.116900000000000000e+04,6.600000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.069999999999999840e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.649999999999999911e+00,3.729999999999999982e+00,1.000014999999999930e+02,1.689999999999999947e+00,1.570000000000000062e+00
2.166300000000000000e+04,6.600000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.549999999999999822e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.620000000000000107e+00,4.030000000000000249e+00,1.000014999999999930e+02,1.699999999999999956e+00,1.540000000000000036e+00
2.215900000000000000e+04,6.600000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.549999999999999822e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.640000000000000124e+00,4.030000000000000249e+00,1.000015999999999963e+02,1.689999999999999947e+00,1.560000000000000053e+00
2.267800000000000000e+04,6.700000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.549999999999999822e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.689999999999999947e+00,4.030000000000000249e+00,1.000015999999999963e+02,1.689999999999999947e+00,1.590000000000000080e+00
2.317200000000000000e+04,6.700000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.549999999999999822e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.640000000000000124e+00,4.030000000000000249e+00,1.000015999999999963e+02,1.689999999999999947e+00,1.560000000000000053e+00
2.509054285714285925e+03,2.438838214285714457e+03,2.502032678571428733e+03,2.359260000000000218e+03,2.455221964285714421e+03,2.429476071428571231e+03,2.340535714285714221e+03,2.431816607142857265e+03,2.438838214285714457e+03,2.396708571428571304e+03,2.356919464285714184e+03,2.349897857142856992e+03,2.335854642857143062e+03,2.455221964285714421e+03
2.401389642857142917e+03,2.328833035714285870e+03,2.420113928571428460e+03,2.347557321428571413e+03,2.354578928571428605e+03,2.427135535714285652e+03,2.396708571428571304e+03,2.410751785714285688e+03,2.382665357142856919e+03,2.324151964285714257e+03,2.312449285714285907e+03,2.441178750000000036e+03,2.490329999999999927e+03,2.377984285714285761e+03
2.452881428571428387e+03,2.333514107142857029e+03,2.415432857142857301e+03,2.352238392857143026e+03,2.455221964285714421e+03,2.548843392857143044e+03,2.616718928571428478e+03,2.464584107142857192e+03,2.427135535714285652e+03,2.562886607142856974e+03,2.506713749999999891e+03,2.492670535714285506e+03,2.394368035714285725e+03,2.490329999999999927e+03
2.623740535714285670e+03,2.597994642857142935e+03,2.569908214285714166e+03,2.597994642857142935e+03,2.579270357142856938e+03,2.504373214285714312e+03,2.619059464285714512e+03,2.548843392857143044e+03,2.651826964285714439e+03,2.729064642857142644e+03,2.609697321428571286e+03,2.670551249999999982e+03,2.761832142857143026e+03,2.757151071428571413e+03
2.785237500000000182e+03,2.733745714285714257e+03,2.729064642857142644e+03,2.782896964285714148e+03,2.715021428571428714e+03,2.724383571428571486e+03,2.906945357142857119e+03,2.719702499999999873e+03,2.848431964285714457e+03,2.750129464285714221e+03,2.874177857142857192e+03,2.878858928571428351e+03,2.885880535714285543e+03,3.002907321428571322e+03
2.890561607142857156e+03,3.042696428571428442e+03,3.068442321428571631e+03,3.007588392857142935e+03,3.056739642857142826e+03,3.007588392857142935e+03,3.157382678571428642e+03,3.124615178571428714e+03,3.138658392857142644e+03,3.206533928571428532e+03,3.236960892857142881e+03,3.309517499999999927e+03,3.269728392857142808e+03,3.171425892857143026e+03
3.286112142857142771e+03,3.297814821428571577e+03,3.328241785714285925e+03,3.243982500000000073e+03,3.325901249999999891e+03,3.424203750000000127e+03,3.407820000000000164e+03,3.494419821428571595e+03,3.559954821428571449e+03,3.513144107142857138e+03,3.496760357142857174e+03,3.616127678571428532e+03,3.602084464285714148e+03,3.707408571428571577e+03
3.576338571428571413e+03,3.618468214285714112e+03,3.721451785714285506e+03,3.772943571428571431e+03,3.761240892857143081e+03,3.763581428571428660e+03,3.803370535714285779e+03,3.733154464285714312e+03,3.831456964285714093e+03,3.922737857142857138e+03,3.985932321428571413e+03,3.901673035714285561e+03,4.023380892857142953e+03,4.030402500000000146e+03
4.065510535714285652e+03,3.995294464285714184e+03,3.941462142857142680e+03,4.006997142857142990e+03,4.084234821428571649e+03,4.084234821428571649e+03,4.060829464285714494e+03,4.070191607142857265e+03,4.227007499999999709e+03,4.184877857142857465e+03,4.189558928571428623e+03,4.156791428571428696e+03,4.182537321428570976e+03,4.189558928571428623e+03
4.119342857142856701e+03,4.381482857142857029e+03,4.266796607142857283e+03,4.397866607142856992e+03,4.280839821428571668e+03,4.308926250000000437e+03,4.313607321428571595e+03,4.470423214285714494e+03,4.802779285714285834e+03,4.346374821428571522e+03,4.386163928571428187e+03,4.388504464285714675e+03,4.479785357142856810e+03,4.313607321428571595e+03
4.458720535714285688e+03,4.496169107142856774e+03,4.414250357142856956e+03,4.369780178571428223e+03,4.395526071428571413e+03,4.287861428571428405e+03,4.407228750000000218e+03,4.341693750000000364e+03,4.477444821428571231e+03,4.388504464285714675e+03,4.327650535714285979e+03,4.344034285714285943e+03,4.294883035714286052e+03,4.390845000000000255e+03
4.353396428571428260e+03,4.358077500000000327e+03,4.313607321428571595e+03,4.425953035714285761e+03,4.294883035714286052e+03,4.402547678571428150e+03,4.369780178571428223e+03,4.465742142857142426e+03,4.360418035714285907e+03,4.425953035714285761e+03,4.367439642857142644e+03,4.306585714285713948e+03,4.498509642857143263e+03,4.388504464285714675e+03
4.442336785714285725e+03,4.400207142857142571e+03,4.489147500000000036e+03,4.404888214285714639e+03,4.409569285714285797e+03,4.463401607142856847e+03,4.526596071428571122e+03,4.547660892857143153e+03,4.545320357142857574e+03,4.505531250000000000e+03,4.444677321428571304e+03,4.468082678571428914e+03,4.557023035714285470e+03,4.545320357142857574e+03
4.521914999999999964e+03,4.507871785714285579e+03,4.500850178571428842e+03,4.547660892857143153e+03,4.542979821428571086e+03,4.573406785714285434e+03,4.727882142857142753e+03,4.732563214285713912e+03,4.809800892857142571e+03,4.697455178571428405e+03,4.800438750000000255e+03,4.798098214285714675e+03,4.915125000000000000e+03,4.830865714285714603e+03
4.999384285714285397e+03,5.130454285714286016e+03,5.055557142857142935e+03,5.046194999999999709e+03,4.891719642857143299e+03,4.938530357142856701e+03,5.062578749999999673e+03,5.252162142857142499e+03,5.238118928571429024e+03,5.263864821428571304e+03,5.270886428571428951e+03,4.966616785714285470e+03,5.107048928571428405e+03,5.004065357142857465e+03
4.943211428571428769e+03,5.020449107142857429e+03,4.826184642857142535e+03,4.961935714285714312e+03,5.090665178571428442e+03,5.046194999999999709e+03,5.146838035714285979e+03,5.043854464285714130e+03,4.964276249999999891e+03,5.174924464285713839e+03,5.036832857142857392e+03,5.081303035714286125e+03,5.242800000000000182e+03,5.188967678571428223e+03
5.256843214285714566e+03,5.121092142857142790e+03,5.078962499999999636e+03,5.100027321428571668e+03,5.212373035714285834e+03,5.146838035714285979e+03,5.352805178571428769e+03,5.217054107142856992e+03,5.345783571428571122e+03,5.387913214285714275e+03,5.261524285714285725e+03,5.193648750000000291e+03,5.345783571428571122e+03,5.317697142857143263e+03
5.298972857142856810e+03,5.329399821428571158e+03,5.341102499999999964e+03,5.324718750000000000e+03,5.256843214285714566e+03,5.385572678571428696e+03,5.219394642857142571e+03,5.238118928571429024e+03,5.270886428571428951e+03,5.221735178571428150e+03,5.383232142857143117e+03,5.254502678571428987e+03,5.263864821428571304e+03,5.301313392857143299e+03
5.226416250000000218e+03,5.334080892857143226e+03,5.184286607142857065e+03,5.280248571428571267e+03,5.123432678571428369e+03,5.116411071428571631e+03,5.324718750000000000e+03,5.320037678571428842e+03,5.303653928571428878e+03,5.291951250000000073e+03,5.060238214285714093e+03,5.184286607142857065e+03,5.275567500000000109e+03,5.172583928571428260e+03
