t_emb (ms),Isemb (a.u.),Vp2p (V),f (kHz),q (slm),x_pos (mm),y_pos (mm),dsep (mm),T_emb (K),P_emb (W),Pset (W),duty (%),V_emb (kV),I_emb (mA)
1.749900000000000000e+04,5.100000000000000000e+01,9.200000000000000400e-01,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000077e-03,0.000000000000000000e+00,1.419999999999999929e+00
1.914800000000000000e+04,5.000000000000000000e+01,5.500000000000000000e+00,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.560000000000000053e+00,1.500000000000000000e+00,1.000014999999999930e+02,1.100000000000000089e+00,1.419999999999999929e+00
1.968500000000000000e+04,5.800000000000000000e+01,5.519999999999999574e+00,2.000000000000000000e+01,3.240000000000000213e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.610000000000000098e+00,1.500000000000000000e+00,1.000014999999999930e+02,1.100000000000000089e+00,1.459999999999999964e+00
2.017500000000000000e+04,6.500000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.330000000000000071e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.629999999999999893e+00,4.059999999999999609e+00,1.000015999999999963e+02,1.679999999999999938e+00,1.560000000000000053e+00
2.067100000000000000e+04,6.800000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.240000000000000213e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.629999999999999893e+00,4.160000000000000142e+00,1.000015999999999963e+02,1.689999999999999947e+00,1.550000000000000044e+00
2.118900000000000000e+04,6.600000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.490000000000000213e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.620000000000000107e+00,3.430000000000000160e+00,1.000015999999999963e+02,1.689999999999999947e+00,1.550000000000000044e+00
2.168400000000000000e+04,6.600000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.580000000000000071e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.629999999999999893e+00,3.140000000000000124e+00,1.000014999999999930e+02,1.689999999999999947e+00,1.550000000000000044e+00
2.217800000000000000e+04,6.600000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.620000000000000107e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.629999999999999893e+00,4.320000000000000284e+00,1.000015999999999963e+02,1.689999999999999947e+00,1.550000000000000044e+00
2.267200000000000000e+04,6.500000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.620000000000000107e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.640000000000000124e+00,4.309999999999999609e+00,1.000015999999999963e+02,1.689999999999999947e+00,1.560000000000000053e+00
2.319000000000000000e+04,6.600000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.620000000000000107e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.620000000000000107e+00,4.299999999999999822e+00,1.000015999999999963e+02,1.689999999999999947e+00,1.550000000000000044e+00
2.368400000000000000e+04,6.700000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.689999999999999947e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.620000000000000107e+00,4.129999999999999893e+00,1.000015999999999963e+02,1.689999999999999947e+00,1.550000000000000044e+00
2.417900000000000000e+04,6.700000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.660000000000000142e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.660000000000000142e+00,4.209999999999999964e+00,1.000014000000000038e+02,1.689999999999999947e+00,1.570000000000000062e+00
2.467400000000000000e+04,6.700000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.640000000000000124e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.629999999999999893e+00,4.259999999999999787e+00,1.000015999999999963e+02,1.699999999999999956e+00,1.550000000000000044e+00
2.519200000000000000e+04,6.700000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.660000000000000142e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.629999999999999893e+00,4.219999999999999751e+00,1.000015999999999963e+02,1.699999999999999956e+00,1.550000000000000044e+00
2.568700000000000000e+04,6.800000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.680000000000000160e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.629999999999999893e+00,4.169999999999999929e+00,1.000015999999999963e+02,1.699999999999999956e+00,1.550000000000000044e+00
2.618100000000000000e+04,6.700000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.649999999999999911e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.640000000000000124e+00,4.240000000000000213e+00,1.000014999999999930e+02,1.679999999999999938e+00,1.570000000000000062e+00
2.667500000000000000e+04,6.600000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.649999999999999911e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.629999999999999893e+00,4.219999999999999751e+00,1.000015999999999963e+02,1.689999999999999947e+00,1.550000000000000044e+00
2.719200000000000000e+04,6.600000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.660000000000000142e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.649999999999999911e+00,4.190000000000000391e+00,1.000015999999999963e+02,1.689999999999999947e+00,1.570000000000000062e+00
2.768600000000000000e+04,6.700000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.680000000000000160e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.629999999999999893e+00,4.139999999999999680e+00,1.000015999999999963e+02,1.689999999999999947e+00,1.550000000000000044e+00
2.818000000000000000e+04,6.600000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.669999999999999929e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.649999999999999911e+00,4.150000000000000355e+00,1.000014999999999930e+02,1.689999999999999947e+00,1.560000000000000053e+00
