t_emb (ms),Isemb (a.u.),Vp2p (V),f (kHz),q (slm),x_pos (mm),y_pos (mm),dsep (mm),T_emb (K),P_emb (W),Pset (W),duty (%),V_emb (kV),I_emb (mA)
1.549800000000000000e+04,5.100000000000000000e+01,1.020000000000000018e+00,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000077e-03,0.000000000000000000e+00,1.419999999999999929e+00
1.715200000000000000e+04,5.100000000000000000e+01,5.490000000000000213e+00,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.560000000000000053e+00,1.500000000000000000e+00,1.000014999999999930e+02,1.090000000000000080e+00,1.429999999999999938e+00
1.768700000000000000e+04,5.600000000000000000e+01,5.519999999999999574e+00,2.000000000000000000e+01,3.669999999999999929e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.610000000000000098e+00,1.500000000000000000e+00,1.000016999999999996e+02,1.100000000000000089e+00,1.459999999999999964e+00
1.817900000000000000e+04,6.500000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.720000000000000195e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.640000000000000124e+00,4.110000000000000320e+00,1.000015999999999963e+02,1.689999999999999947e+00,1.560000000000000053e+00
1.867300000000000000e+04,6.700000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.439999999999999947e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.629999999999999893e+00,3.970000000000000195e+00,1.000015999999999963e+02,1.699999999999999956e+00,1.550000000000000044e+00
1.916800000000000000e+04,6.500000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.470000000000000195e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.620000000000000107e+00,4.179999999999999716e+00,1.000014999999999930e+02,1.689999999999999947e+00,1.550000000000000044e+00
1.968500000000000000e+04,6.600000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.419999999999999929e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.629999999999999893e+00,4.309999999999999609e+00,1.000014999999999930e+02,1.699999999999999956e+00,1.550000000000000044e+00
2.017800000000000000e+04,6.600000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.459999999999999964e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.660000000000000142e+00,4.160000000000000142e+00,1.000015999999999963e+02,1.689999999999999947e+00,1.570000000000000062e+00
2.067300000000000000e+04,6.700000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.470000000000000195e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.629999999999999893e+00,4.120000000000000107e+00,1.000015999999999963e+02,1.699999999999999956e+00,1.550000000000000044e+00
2.119100000000000000e+04,6.700000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.470000000000000195e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.649999999999999911e+00,4.099999999999999645e+00,1.000014999999999930e+02,1.689999999999999947e+00,1.570000000000000062e+00
2.168600000000000000e+04,6.600000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.640000000000000124e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.629999999999999893e+00,3.879999999999999893e+00,1.000015999999999963e+02,1.699999999999999956e+00,1.550000000000000044e+00
2.217900000000000000e+04,6.600000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.470000000000000195e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.649999999999999911e+00,4.080000000000000071e+00,1.000015999999999963e+02,1.689999999999999947e+00,1.570000000000000062e+00
2.267400000000000000e+04,6.600000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.609999999999999876e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.640000000000000124e+00,3.879999999999999893e+00,1.000015999999999963e+02,1.689999999999999947e+00,1.560000000000000053e+00
2.316900000000000000e+04,6.700000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.620000000000000107e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.629999999999999893e+00,3.859999999999999876e+00,1.000015999999999963e+02,1.699999999999999956e+00,1.550000000000000044e+00
2.368500000000000000e+04,6.700000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.620000000000000107e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.629999999999999893e+00,3.839999999999999858e+00,1.000015999999999963e+02,1.699999999999999956e+00,1.550000000000000044e+00
2.418000000000000000e+04,6.700000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.740000000000000213e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.629999999999999893e+00,3.970000000000000195e+00,1.000015999999999963e+02,1.699999999999999956e+00,1.550000000000000044e+00
2.467500000000000000e+04,6.600000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.359999999999999876e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.649999999999999911e+00,3.950000000000000178e+00,1.000014000000000038e+02,1.689999999999999947e+00,1.570000000000000062e+00
2.516900000000000000e+04,6.600000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.359999999999999876e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.629999999999999893e+00,3.939999999999999947e+00,1.000015999999999963e+02,1.689999999999999947e+00,1.560000000000000053e+00
2.569000000000000000e+04,6.600000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.629999999999999893e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.649999999999999911e+00,3.799999999999999822e+00,1.000015999999999963e+02,1.689999999999999947e+00,1.560000000000000053e+00
2.618400000000000000e+04,6.600000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.649999999999999911e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.649999999999999911e+00,3.770000000000000018e+00,1.000015999999999963e+02,1.689999999999999947e+00,1.560000000000000053e+00
2.667800000000000000e+04,6.600000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.359999999999999876e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.640000000000000124e+00,3.910000000000000142e+00,1.000015999999999963e+02,1.689999999999999947e+00,1.560000000000000053e+00
2.717200000000000000e+04,6.600000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.450000000000000178e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.629999999999999893e+00,4.360000000000000320e+00,1.000014999999999930e+02,1.679999999999999938e+00,1.560000000000000053e+00
2.769200000000000000e+04,6.600000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.439999999999999947e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.640000000000000124e+00,3.729999999999999982e+00,1.000014999999999930e+02,1.689999999999999947e+00,1.560000000000000053e+00
2.818500000000000000e+04,6.600000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.439999999999999947e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.620000000000000107e+00,3.740000000000000213e+00,1.000015999999999963e+02,1.699999999999999956e+00,1.540000000000000036e+00
2.868100000000000000e+04,6.500000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.439999999999999947e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.640000000000000124e+00,3.750000000000000000e+00,1.000015999999999963e+02,1.689999999999999947e+00,1.560000000000000053e+00
1.289635178571428469e+03,1.298997321428571468e+03,1.334105357142857201e+03,1.387937678571428478e+03,1.387937678571428478e+03,1.376234999999999900e+03,1.352829642857142744e+03,1.327083750000000009e+03,1.280273035714285697e+03,1.338786428571428587e+03,1.399640357142857056e+03,1.385597142857142899e+03,1.341126964285714394e+03,1.376234999999999900e+03
1.338786428571428587e+03,1.380916071428571513e+03,1.404321428571428669e+03,1.399640357142857056e+03,1.357510714285714357e+03,1.369213392857142935e+03,1.317721607142857238e+03,1.317721607142857238e+03,1.296656785714285661e+03,1.373894464285714321e+03,1.336445892857142780e+03,1.329424285714285816e+03,1.320062142857142817e+03,1.331764821428571395e+03
1.364532321428571322e+03,1.331764821428571395e+03,1.315381071428571431e+03,1.343467499999999973e+03,1.369213392857142935e+03,1.380916071428571513e+03,1.338786428571428587e+03,1.322402678571428623e+03,1.366872857142857129e+03,1.357510714285714357e+03,1.427726785714285825e+03,1.320062142857142817e+03,1.341126964285714394e+03,1.380916071428571513e+03
1.357510714285714357e+03,1.341126964285714394e+03,1.284954107142857083e+03,1.373894464285714321e+03,1.284954107142857083e+03,1.404321428571428669e+03,1.378575535714285706e+03,1.451132142857142753e+03,1.345808035714285779e+03,1.364532321428571322e+03,1.345808035714285779e+03,1.439429464285714175e+03,1.369213392857142935e+03,1.329424285714285816e+03
1.380916071428571513e+03,1.329424285714285816e+03,1.341126964285714394e+03,1.259208214285714348e+03,1.296656785714285661e+03,1.357510714285714357e+03,1.366872857142857129e+03,1.315381071428571431e+03,1.320062142857142817e+03,1.413683571428571440e+03,1.397299821428571477e+03,1.385597142857142899e+03,1.486240178571428487e+03,1.366872857142857129e+03
1.394959285714285670e+03,1.404321428571428669e+03,1.315381071428571431e+03,1.317721607142857238e+03,1.364532321428571322e+03,1.397299821428571477e+03,1.320062142857142817e+03,1.331764821428571395e+03,1.329424285714285816e+03,1.352829642857142744e+03,1.341126964285714394e+03,1.352829642857142744e+03,1.378575535714285706e+03,1.313040535714285625e+03
1.329424285714285816e+03,1.369213392857142935e+03,1.331764821428571395e+03,1.423045714285714212e+03,1.404321428571428669e+03,1.313040535714285625e+03,1.364532321428571322e+03,1.355170178571428551e+03,1.320062142857142817e+03,1.348148571428571358e+03,1.348148571428571358e+03,1.406661964285714248e+03,1.418364642857142826e+03,1.369213392857142935e+03
1.310700000000000045e+03,1.411343035714285634e+03,1.348148571428571358e+03,1.331764821428571395e+03,1.378575535714285706e+03,1.362191785714285743e+03,1.366872857142857129e+03,1.350489107142857165e+03,1.390278214285714284e+03,1.313040535714285625e+03,1.275591964285714312e+03,1.341126964285714394e+03,1.275591964285714312e+03,1.366872857142857129e+03
1.390278214285714284e+03,1.350489107142857165e+03,1.343467499999999973e+03,1.385597142857142899e+03,1.387937678571428478e+03,1.336445892857142780e+03,1.329424285714285816e+03,1.413683571428571440e+03,1.362191785714285743e+03,1.362191785714285743e+03,1.359851249999999936e+03,1.345808035714285779e+03,1.362191785714285743e+03,1.296656785714285661e+03
1.352829642857142744e+03,1.294316250000000082e+03,1.345808035714285779e+03,1.322402678571428623e+03,1.362191785714285743e+03,1.392618750000000091e+03,1.392618750000000091e+03,1.350489107142857165e+03,1.350489107142857165e+03,1.399640357142857056e+03,1.336445892857142780e+03,1.359851249999999936e+03,1.357510714285714357e+03,1.327083750000000009e+03
1.385597142857142899e+03,1.369213392857142935e+03,1.296656785714285661e+03,1.329424285714285816e+03,1.362191785714285743e+03,1.343467499999999973e+03,1.298997321428571468e+03,1.317721607142857238e+03,1.322402678571428623e+03,1.401980892857142862e+03,1.336445892857142780e+03,1.336445892857142780e+03,1.387937678571428478e+03,1.373894464285714321e+03
1.383256607142857092e+03,1.301337857142857047e+03,1.329424285714285816e+03,1.359851249999999936e+03,1.320062142857142817e+03,1.362191785714285743e+03,1.362191785714285743e+03,1.362191785714285743e+03,1.013427452749564911e-319,8.102676591796443324e-320,1.638374999999999915e+01,2.420113928571428551e+04,9.572791071428571286e+02,9.643007142857143208e+02
9.549385714285714357e+02,9.479169642857142435e+02,9.760033928571428987e+02,9.643007142857143208e+02,9.666412500000000136e+02,1.029835714285714175e+03,1.067284285714285716e+03,1.022814107142857097e+03,1.053241071428571331e+03,1.064943749999999909e+03,1.048559999999999945e+03,1.160905714285714339e+03,1.132819285714285797e+03,1.179630000000000109e+03
1.263889285714285734e+03,1.233462321428571386e+03,1.207716428571428651e+03,1.242824464285714384e+03,1.224100178571428614e+03,1.273251428571428505e+03,1.329424285714285816e+03,1.254527142857142962e+03,1.245164999999999964e+03,1.303678392857142853e+03,1.277932499999999891e+03,1.355170178571428551e+03,1.329424285714285816e+03,1.294316250000000082e+03
1.334105357142857201e+03,1.380916071428571513e+03,1.359851249999999936e+03,1.317721607142857238e+03,1.298997321428571468e+03,1.383256607142857092e+03,1.359851249999999936e+03,1.366872857142857129e+03,1.298997321428571468e+03,1.348148571428571358e+03,1.343467499999999973e+03,1.336445892857142780e+03,1.404321428571428669e+03,1.371553928571428514e+03
