t_emb (ms),Isemb (a.u.),Vp2p (V),f (kHz),q (slm),x_pos (mm),y_pos (mm),dsep (mm),T_emb (K),P_emb (W),Pset (W),duty (%),V_emb (kV),I_emb (mA)
5.080000000000000000e+02,5.100000000000000000e+01,2.999999999999999889e-02,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,-0.000000000000000000e+00,0.000000000000000000e+00,1.000015999999999963e+02,-0.000000000000000000e+00,1.409999999999999920e+00
2.139000000000000000e+03,5.200000000000000000e+01,5.549999999999999822e+00,2.000000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.580000000000000071e+00,1.500000000000000000e+00,1.000015999999999963e+02,1.110000000000000098e+00,1.419999999999999929e+00
2.669000000000000000e+03,6.400000000000000000e+01,9.550000000000000711e+00,2.000000000000000000e+01,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.580000000000000071e+00,2.779999999999999805e+00,1.000014999999999930e+02,1.679999999999999938e+00,1.530000000000000027e+00
3.182000000000000000e+03,6.500000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.450000000000000178e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.649999999999999911e+00,4.000000000000000000e+00,1.000015999999999963e+02,1.699999999999999956e+00,1.560000000000000053e+00
3.672000000000000000e+03,6.700000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.729999999999999982e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.620000000000000107e+00,3.000000000000000000e+00,1.000014999999999930e+02,1.709999999999999964e+00,1.530000000000000027e+00
4.177000000000000000e+03,6.600000000000000000e+01,8.380000000000000782e+00,2.000000000000000000e+01,4.230000000000000426e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.459999999999999964e+00,2.129999999999999893e+00,1.000014999999999930e+02,1.590000000000000080e+00,1.550000000000000044e+00
4.683000000000000000e+03,6.300000000000000000e+01,7.070000000000000284e+00,2.000000000000000000e+01,4.429999999999999716e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.169999999999999929e+00,1.989999999999999991e+00,1.000015999999999963e+02,1.409999999999999920e+00,1.540000000000000036e+00
5.190000000000000000e+03,6.200000000000000000e+01,6.660000000000000142e+00,2.000000000000000000e+01,4.580000000000000071e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.020000000000000018e+00,1.939999999999999947e+00,1.000015999999999963e+02,1.330000000000000071e+00,1.520000000000000018e+00
5.673000000000000000e+03,6.400000000000000000e+01,7.370000000000000107e+00,2.000000000000000000e+01,4.230000000000000426e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.250000000000000000e+00,2.220000000000000195e+00,1.000015999999999963e+02,1.459999999999999964e+00,1.540000000000000036e+00
6.179000000000000000e+03,6.600000000000000000e+01,7.530000000000000249e+00,2.000000000000000000e+01,4.209999999999999964e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.299999999999999822e+00,2.240000000000000213e+00,1.000015999999999963e+02,1.500000000000000000e+00,1.530000000000000027e+00
6.687000000000000000e+03,6.400000000000000000e+01,7.990000000000000213e+00,2.000000000000000000e+01,4.129999999999999893e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.379999999999999893e+00,2.359999999999999876e+00,1.000015999999999963e+02,1.540000000000000036e+00,1.550000000000000044e+00
7.171000000000000000e+03,6.500000000000000000e+01,7.540000000000000036e+00,2.000000000000000000e+01,4.200000000000000178e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.310000000000000053e+00,2.209999999999999964e+00,1.000015999999999963e+02,1.500000000000000000e+00,1.540000000000000036e+00
7.676000000000000000e+03,6.400000000000000000e+01,7.099999999999999645e+00,2.000000000000000000e+01,4.290000000000000036e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.169999999999999929e+00,2.109999999999999876e+00,1.000015999999999963e+02,1.419999999999999929e+00,1.530000000000000027e+00
8.182000000000000000e+03,6.100000000000000000e+01,6.379999999999999893e+00,2.000000000000000000e+01,4.650000000000000355e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.939999999999999947e+00,1.889999999999999902e+00,1.000015999999999963e+02,1.280000000000000027e+00,1.520000000000000018e+00
8.667000000000000000e+03,6.000000000000000000e+01,6.080000000000000071e+00,2.000000000000000000e+01,4.769999999999999574e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.820000000000000062e+00,1.820000000000000062e+00,1.000014999999999930e+02,1.219999999999999973e+00,1.489999999999999991e+00
