t_emb (ms),Isemb (a.u.),Vp2p (V),f (kHz),q (slm),x_pos (mm),y_pos (mm),dsep (mm),T_emb (K),P_emb (W),Pset (W),duty (%),V_emb (kV),I_emb (mA)
4.870000000000000000e+02,5.000000000000000000e+01,2.999999999999999889e-02,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,-0.000000000000000000e+00,0.000000000000000000e+00,1.000014999999999930e+02,-0.000000000000000000e+00,1.409999999999999920e+00
2.161000000000000000e+03,5.300000000000000000e+01,5.549999999999999822e+00,2.000000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.590000000000000080e+00,1.500000000000000000e+00,1.000014999999999930e+02,1.110000000000000098e+00,1.419999999999999929e+00
2.673000000000000000e+03,6.300000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.200000000000000178e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.629999999999999893e+00,4.389999999999999680e+00,1.000014999999999930e+02,1.709999999999999964e+00,1.540000000000000036e+00
3.184000000000000000e+03,6.500000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,2.600000000000000089e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.629999999999999893e+00,5.019999999999999574e+00,1.000014999999999930e+02,1.709999999999999964e+00,1.540000000000000036e+00
3.742000000000000000e+03,6.400000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.240000000000000213e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.649999999999999911e+00,4.139999999999999680e+00,1.000015999999999963e+02,1.699999999999999956e+00,1.560000000000000053e+00
4.232000000000000000e+03,6.600000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.430000000000000160e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.629999999999999893e+00,3.899999999999999911e+00,1.000014999999999930e+02,1.709999999999999964e+00,1.530000000000000027e+00
4.745000000000000000e+03,6.500000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.439999999999999947e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.649999999999999911e+00,3.430000000000000160e+00,1.000014999999999930e+02,1.699999999999999956e+00,1.560000000000000053e+00
5.235000000000000000e+03,6.500000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.450000000000000178e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.620000000000000107e+00,3.790000000000000036e+00,1.000014999999999930e+02,1.709999999999999964e+00,1.530000000000000027e+00
5.725000000000000000e+03,6.400000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.459999999999999964e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.640000000000000124e+00,3.770000000000000018e+00,1.000014999999999930e+02,1.709999999999999964e+00,1.550000000000000044e+00
6.260000000000000000e+03,6.500000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.490000000000000213e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.660000000000000142e+00,3.479999999999999982e+00,1.000014999999999930e+02,1.709999999999999964e+00,1.550000000000000044e+00
