t_emb (ms),Isemb (a.u.),Vp2p (V),f (kHz),q (slm),x_pos (mm),y_pos (mm),dsep (mm),T_emb (K),P_emb (W),Pset (W),duty (%),V_emb (kV),I_emb (mA)
7.984000000000000000e+03,5.100000000000000000e+01,7.800000000000000266e-01,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000077e-03,0.000000000000000000e+00,1.409999999999999920e+00
9.664000000000000000e+03,5.100000000000000000e+01,5.519999999999999574e+00,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.580000000000000071e+00,1.500000000000000000e+00,1.000015999999999963e+02,1.110000000000000098e+00,1.419999999999999929e+00
1.019600000000000000e+04,5.800000000000000000e+01,5.500000000000000000e+00,2.000000000000000000e+01,3.290000000000000036e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.620000000000000107e+00,1.500000000000000000e+00,1.000014999999999930e+02,1.110000000000000098e+00,1.459999999999999964e+00
1.069000000000000000e+04,6.400000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.310000000000000053e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.649999999999999911e+00,4.250000000000000000e+00,1.000014999999999930e+02,1.709999999999999964e+00,1.550000000000000044e+00
1.125700000000000000e+04,6.600000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.370000000000000107e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.640000000000000124e+00,4.000000000000000000e+00,1.000015999999999963e+02,1.709999999999999964e+00,1.550000000000000044e+00
1.175200000000000000e+04,6.500000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.490000000000000213e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.660000000000000142e+00,3.729999999999999982e+00,1.000015999999999963e+02,1.709999999999999964e+00,1.550000000000000044e+00
1.227000000000000000e+04,6.600000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.540000000000000036e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.669999999999999929e+00,3.580000000000000071e+00,1.000014999999999930e+02,1.709999999999999964e+00,1.560000000000000053e+00
1.276400000000000000e+04,6.500000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.560000000000000053e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.649999999999999911e+00,3.529999999999999805e+00,1.000015999999999963e+02,1.709999999999999964e+00,1.550000000000000044e+00
1.325800000000000000e+04,6.700000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.560000000000000053e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.640000000000000124e+00,3.529999999999999805e+00,1.000016999999999996e+02,1.709999999999999964e+00,1.540000000000000036e+00
1.375400000000000000e+04,6.600000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.580000000000000071e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.640000000000000124e+00,3.479999999999999982e+00,1.000016999999999996e+02,1.709999999999999964e+00,1.540000000000000036e+00
1.427100000000000000e+04,6.600000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.689999999999999947e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.649999999999999911e+00,2.870000000000000107e+00,1.000014999999999930e+02,1.709999999999999964e+00,1.550000000000000044e+00
1.476500000000000000e+04,6.600000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.629999999999999893e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.669999999999999929e+00,3.020000000000000018e+00,1.000015999999999963e+02,1.709999999999999964e+00,1.560000000000000053e+00
1.528300000000000000e+04,6.600000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.620000000000000107e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.640000000000000124e+00,3.370000000000000107e+00,1.000015999999999963e+02,1.719999999999999973e+00,1.530000000000000027e+00
1.577700000000000000e+04,6.600000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.629999999999999893e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.660000000000000142e+00,3.339999999999999858e+00,1.000015999999999963e+02,1.699999999999999956e+00,1.560000000000000053e+00
1.627200000000000000e+04,6.600000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.629999999999999893e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.640000000000000124e+00,3.350000000000000089e+00,1.000014999999999930e+02,1.709999999999999964e+00,1.550000000000000044e+00
1.678900000000000000e+04,6.600000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.640000000000000124e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.669999999999999929e+00,3.299999999999999822e+00,1.000014999999999930e+02,1.709999999999999964e+00,1.560000000000000053e+00
1.728400000000000000e+04,6.700000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.649999999999999911e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.669999999999999929e+00,3.270000000000000018e+00,1.000014999999999930e+02,1.709999999999999964e+00,1.560000000000000053e+00
1.777600000000000000e+04,6.600000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.660000000000000142e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.669999999999999929e+00,3.240000000000000213e+00,1.000014999999999930e+02,1.709999999999999964e+00,1.560000000000000053e+00
1.827100000000000000e+04,6.600000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.660000000000000142e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.680000000000000160e+00,3.250000000000000000e+00,1.000014999999999930e+02,1.709999999999999964e+00,1.570000000000000062e+00
1.879000000000000000e+04,6.600000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.669999999999999929e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.660000000000000142e+00,3.220000000000000195e+00,1.000014999999999930e+02,1.699999999999999956e+00,1.560000000000000053e+00
1.928400000000000000e+04,6.600000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.680000000000000160e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.660000000000000142e+00,3.200000000000000178e+00,1.000015999999999963e+02,1.709999999999999964e+00,1.560000000000000053e+00
1.978000000000000000e+04,6.600000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.689999999999999947e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.649999999999999911e+00,3.169999999999999929e+00,1.000015999999999963e+02,1.709999999999999964e+00,1.550000000000000044e+00
2.029800000000000000e+04,6.700000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.689999999999999947e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.660000000000000142e+00,3.160000000000000142e+00,1.000015999999999963e+02,1.719999999999999973e+00,1.550000000000000044e+00
2.079100000000000000e+04,6.600000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.689999999999999947e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.660000000000000142e+00,3.160000000000000142e+00,1.000014999999999930e+02,1.699999999999999956e+00,1.560000000000000053e+00
2.128500000000000000e+04,6.600000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.700000000000000178e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.649999999999999911e+00,3.129999999999999893e+00,1.000014999999999930e+02,1.699999999999999956e+00,1.560000000000000053e+00
2.178000000000000000e+04,6.600000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.709999999999999964e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.669999999999999929e+00,3.120000000000000107e+00,1.000014999999999930e+02,1.709999999999999964e+00,1.560000000000000053e+00
2.227500000000000000e+04,6.600000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.750000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.689999999999999947e+00,2.540000000000000036e+00,1.000015999999999963e+02,1.719999999999999973e+00,1.560000000000000053e+00
2.276700000000000000e+04,6.600000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.759999999999999787e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.660000000000000142e+00,2.540000000000000036e+00,1.000014999999999930e+02,1.719999999999999973e+00,1.550000000000000044e+00
2.328600000000000000e+04,6.600000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.790000000000000036e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.680000000000000160e+00,2.540000000000000036e+00,1.000015999999999963e+02,1.709999999999999964e+00,1.560000000000000053e+00
2.377600000000000000e+04,6.600000000000000000e+01,9.919999999999999929e+00,2.000000000000000000e+01,3.779999999999999805e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.649999999999999911e+00,2.520000000000000018e+00,1.000015999999999963e+02,1.709999999999999964e+00,1.550000000000000044e+00
2.426500000000000000e+04,6.600000000000000000e+01,9.869999999999999218e+00,2.000000000000000000e+01,3.810000000000000053e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.629999999999999893e+00,2.540000000000000036e+00,1.000015999999999963e+02,1.709999999999999964e+00,1.540000000000000036e+00
2.477700000000000000e+04,6.700000000000000000e+01,9.710000000000000853e+00,2.000000000000000000e+01,3.819999999999999840e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.620000000000000107e+00,2.529999999999999805e+00,1.000015999999999963e+02,1.699999999999999956e+00,1.540000000000000036e+00
3.679322142857142808e+03,3.693365357142857192e+03,3.730813928571428733e+03,3.779965178571428623e+03,3.684003214285714421e+03,3.768262499999999818e+03,3.878267678571428405e+03,3.791667857142856974e+03,3.932099999999999909e+03,3.847840714285714512e+03,3.887629821428571631e+03,3.932099999999999909e+03,4.049126785714285688e+03,3.988272857142856992e+03
3.948483749999999873e+03,3.927418928571428751e+03,4.037424107142857338e+03,4.023380892857142953e+03,4.028061964285714112e+03,4.156791428571428696e+03,4.135726607142857574e+03,4.053807857142857301e+03,4.119342857142856701e+03,4.142748214285714312e+03,4.203602142857143008e+03,4.292542499999999563e+03,4.287861428571428405e+03,4.241050714285714093e+03
4.292542499999999563e+03,4.224666964285714130e+03,4.208283214285714166e+03,4.353396428571428260e+03,4.152110357142857538e+03,4.102959107142856737e+03,4.294883035714286052e+03,4.383823392857142608e+03,4.578087857142857501e+03,4.486806964285714457e+03,4.332331607142857138e+03,4.311266785714286016e+03,4.304245178571428369e+03,4.376801785714285870e+03
4.229348035714285288e+03,4.243391249999999673e+03,4.313607321428571595e+03,4.402547678571428150e+03,4.308926250000000437e+03,4.416590892857142535e+03,4.367439642857142644e+03,4.360418035714285907e+03,4.351055892857142680e+03,4.238710178571428514e+03,4.320628928571428332e+03,4.395526071428571413e+03,4.301904642857142790e+03,4.320628928571428332e+03
4.383823392857142608e+03,4.315947857142857174e+03,4.301904642857142790e+03,4.287861428571428405e+03,4.458720535714285688e+03,4.414250357142856956e+03,4.416590892857142535e+03,4.374461250000000291e+03,4.315947857142857174e+03,4.346374821428571522e+03,4.498509642857143263e+03,4.498509642857143263e+03,4.423612500000000182e+03,4.407228750000000218e+03
