t_emb (ms),Isemb (a.u.),Vp2p (V),f (kHz),q (slm),x_pos (mm),y_pos (mm),dsep (mm),T_emb (K),P_emb (W),Pset (W),duty (%),V_emb (kV),I_emb (mA)
1.301700000000000000e+04,5.000000000000000000e+01,9.499999999999999556e-01,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,7.000000000000000666e-02,0.000000000000000000e+00,1.000014000000000038e+02,5.000000000000000278e-02,1.429999999999999938e+00
1.464500000000000000e+04,5.400000000000000000e+01,5.500000000000000000e+00,2.000000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.570000000000000062e+00,1.500000000000000000e+00,1.000014999999999930e+02,1.090000000000000080e+00,1.429999999999999938e+00
1.518200000000000000e+04,6.200000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.259999999999999787e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.629999999999999893e+00,4.129999999999999893e+00,1.000014999999999930e+02,1.699999999999999956e+00,1.550000000000000044e+00
1.567700000000000000e+04,6.400000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.290000000000000036e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.660000000000000142e+00,4.110000000000000320e+00,1.000014999999999930e+02,1.689999999999999947e+00,1.570000000000000062e+00
1.617200000000000000e+04,6.600000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.379999999999999893e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.640000000000000124e+00,3.740000000000000213e+00,1.000014999999999930e+02,1.699999999999999956e+00,1.550000000000000044e+00
1.666500000000000000e+04,6.500000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.569999999999999840e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.660000000000000142e+00,3.180000000000000160e+00,1.000014000000000038e+02,1.689999999999999947e+00,1.570000000000000062e+00
1.716000000000000000e+04,6.600000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.549999999999999822e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.640000000000000124e+00,3.220000000000000195e+00,1.000014999999999930e+02,1.699999999999999956e+00,1.560000000000000053e+00
1.767800000000000000e+04,6.700000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.600000000000000089e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.629999999999999893e+00,4.349999999999999645e+00,1.000014999999999930e+02,1.699999999999999956e+00,1.550000000000000044e+00
1.817300000000000000e+04,6.600000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.580000000000000071e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.629999999999999893e+00,3.120000000000000107e+00,1.000014999999999930e+02,1.699999999999999956e+00,1.550000000000000044e+00
1.866700000000000000e+04,6.700000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.629999999999999893e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.629999999999999893e+00,4.290000000000000036e+00,1.000014999999999930e+02,1.699999999999999956e+00,1.550000000000000044e+00
1.918400000000000000e+04,6.600000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.620000000000000107e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.629999999999999893e+00,4.299999999999999822e+00,1.000014000000000038e+02,1.699999999999999956e+00,1.550000000000000044e+00
1.967900000000000000e+04,6.700000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.640000000000000124e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.629999999999999893e+00,4.269999999999999574e+00,1.000014999999999930e+02,1.699999999999999956e+00,1.550000000000000044e+00
2.017300000000000000e+04,6.700000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.629999999999999893e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.629999999999999893e+00,4.290000000000000036e+00,1.000014999999999930e+02,1.699999999999999956e+00,1.550000000000000044e+00
2.066900000000000000e+04,6.600000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.649999999999999911e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.629999999999999893e+00,4.240000000000000213e+00,1.000014999999999930e+02,1.699999999999999956e+00,1.550000000000000044e+00
2.118500000000000000e+04,6.700000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.649999999999999911e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.660000000000000142e+00,4.230000000000000426e+00,1.000014999999999930e+02,1.689999999999999947e+00,1.570000000000000062e+00
2.168100000000000000e+04,6.700000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.640000000000000124e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.629999999999999893e+00,4.259999999999999787e+00,1.000014999999999930e+02,1.699999999999999956e+00,1.550000000000000044e+00
2.217500000000000000e+04,6.700000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.629999999999999893e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.629999999999999893e+00,4.290000000000000036e+00,1.000014999999999930e+02,1.699999999999999956e+00,1.550000000000000044e+00
2.266900000000000000e+04,6.700000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.629999999999999893e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.669999999999999929e+00,4.280000000000000249e+00,1.000014000000000038e+02,1.689999999999999947e+00,1.580000000000000071e+00
2.316200000000000000e+04,6.700000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.660000000000000142e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.640000000000000124e+00,4.219999999999999751e+00,1.000014999999999930e+02,1.699999999999999956e+00,1.550000000000000044e+00
2.368100000000000000e+04,6.700000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.640000000000000124e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.640000000000000124e+00,4.269999999999999574e+00,1.000014999999999930e+02,1.699999999999999956e+00,1.550000000000000044e+00
2.417700000000000000e+04,6.700000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.640000000000000124e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.640000000000000124e+00,4.269999999999999574e+00,1.000014999999999930e+02,1.699999999999999956e+00,1.560000000000000053e+00
2.467200000000000000e+04,6.600000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.640000000000000124e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.689999999999999947e+00,4.259999999999999787e+00,1.000014999999999930e+02,1.699999999999999956e+00,1.590000000000000080e+00
2.516600000000000000e+04,6.600000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.649999999999999911e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.629999999999999893e+00,4.240000000000000213e+00,1.000014999999999930e+02,1.699999999999999956e+00,1.550000000000000044e+00
2.568300000000000000e+04,6.700000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.640000000000000124e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.640000000000000124e+00,4.259999999999999787e+00,1.000014999999999930e+02,1.699999999999999956e+00,1.560000000000000053e+00
2.617800000000000000e+04,6.700000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,3.640000000000000124e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.640000000000000124e+00,4.250000000000000000e+00,1.000015999999999963e+02,1.699999999999999956e+00,1.550000000000000044e+00
